00000000000000000000000000000000,80000000000000000000000000000000,0edd33d3c621e546455bd8ba1418bec8
00000000000000000000000000000000,c0000000000000000000000000000000,4bc3f883450c113c64ca42e1112a9e87
00000000000000000000000000000000,e0000000000000000000000000000000,72a1da770f5d7ac4c9ef94d822affd97
00000000000000000000000000000000,f0000000000000000000000000000000,970014d634e2b7650777e8e84d03ccd8
00000000000000000000000000000000,f8000000000000000000000000000000,f17e79aed0db7e279e955b5f493875a7
00000000000000000000000000000000,fc000000000000000000000000000000,9ed5a75136a940d0963da379db4af26a
00000000000000000000000000000000,fe000000000000000000000000000000,c4295f83465c7755e8fa364bac6a7ea5
00000000000000000000000000000000,ff000000000000000000000000000000,b1d758256b28fd850ad4944208cf1155
00000000000000000000000000000000,ff800000000000000000000000000000,42ffb34c743de4d88ca38011c990890b
00000000000000000000000000000000,ffc00000000000000000000000000000,9958f0ecea8b2172c0c1995f9182c0f3
00000000000000000000000000000000,ffe00000000000000000000000000000,956d7798fac20f82a8823f984d06f7f5
00000000000000000000000000000000,fff00000000000000000000000000000,a01bf44f2d16be928ca44aaf7b9b106b
00000000000000000000000000000000,fff80000000000000000000000000000,b5f1a33e50d40d103764c76bd4c6b6f8
00000000000000000000000000000000,fffc0000000000000000000000000000,2637050c9fc0d4817e2d69de878aee8d
00000000000000000000000000000000,fffe0000000000000000000000000000,113ecbe4a453269a0dd26069467fb5b5
00000000000000000000000000000000,ffff0000000000000000000000000000,97d0754fe68f11b9e375d070a608c884
00000000000000000000000000000000,ffff8000000000000000000000000000,c6a0b3e998d05068a5399778405200b4
00000000000000000000000000000000,ffffc000000000000000000000000000,df556a33438db87bc41b1752c55e5e49
00000000000000000000000000000000,ffffe000000000000000000000000000,90fb128d3a1af6e548521bb962bf1f05
00000000000000000000000000000000,fffff000000000000000000000000000,26298e9c1db517c215fadfb7d2a8d691
00000000000000000000000000000000,fffff800000000000000000000000000,a6cb761d61f8292d0df393a279ad0380
00000000000000000000000000000000,fffffc00000000000000000000000000,12acd89b13cd5f8726e34d44fd486108
00000000000000000000000000000000,fffffe00000000000000000000000000,95b1703fc57ba09fe0c3580febdd7ed4
00000000000000000000000000000000,ffffff00000000000000000000000000,de11722d893e9f9121c381becc1da59a
00000000000000000000000000000000,ffffff80000000000000000000000000,6d114ccb27bf391012e8974c546d9bf2
00000000000000000000000000000000,ffffffc0000000000000000000000000,5ce37e17eb4646ecfac29b9cc38d9340
00000000000000000000000000000000,ffffffe0000000000000000000000000,18c1b6e2157122056d0243d8a165cddb
00000000000000000000000000000000,fffffff0000000000000000000000000,99693e6a59d1366c74d823562d7e1431
00000000000000000000000000000000,fffffff8000000000000000000000000,6c7c64dc84a8bba758ed17eb025a57e3
00000000000000000000000000000000,fffffffc000000000000000000000000,e17bc79f30eaab2fac2cbbe3458d687a
00000000000000000000000000000000,fffffffe000000000000000000000000,1114bc2028009b923f0b01915ce5e7c4
00000000000000000000000000000000,ffffffff000000000000000000000000,9c28524a16a1e1c1452971caa8d13476
00000000000000000000000000000000,ffffffff800000000000000000000000,ed62e16363638360fdd6ad62112794f0
00000000000000000000000000000000,ffffffffc00000000000000000000000,5a8688f0b2a2c16224c161658ffd4044
00000000000000000000000000000000,ffffffffe00000000000000000000000,23f710842b9bb9c32f26648c786807ca
00000000000000000000000000000000,fffffffff00000000000000000000000,44a98bf11e163f632c47ec6a49683a89
00000000000000000000000000000000,fffffffff80000000000000000000000,0f18aff94274696d9b61848bd50ac5e5
00000000000000000000000000000000,fffffffffc0000000000000000000000,82408571c3e2424540207f833b6dda69
00000000000000000000000000000000,fffffffffe0000000000000000000000,303ff996947f0c7d1f43c8f3027b9b75
00000000000000000000000000000000,ffffffffff0000000000000000000000,7df4daf4ad29a3615a9b6ece5c99518a
00000000000000000000000000000000,ffffffffff8000000000000000000000,c72954a48d0774db0b4971c526260415
00000000000000000000000000000000,ffffffffffc000000000000000000000,1df9b76112dc6531e07d2cfda04411f0
00000000000000000000000000000000,ffffffffffe000000000000000000000,8e4d8e699119e1fc87545a647fb1d34f
00000000000000000000000000000000,fffffffffff000000000000000000000,e6c4807ae11f36f091c57d9fb68548d1
00000000000000000000000000000000,fffffffffff800000000000000000000,8ebf73aad49c82007f77a5c1ccec6ab4
00000000000000000000000000000000,fffffffffffc00000000000000000000,4fb288cc2040049001d2c7585ad123fc
00000000000000000000000000000000,fffffffffffe00000000000000000000,04497110efb9dceb13e2b13fb4465564
00000000000000000000000000000000,ffffffffffff00000000000000000000,75550e6cb5a88e49634c9ab69eda0430
00000000000000000000000000000000,ffffffffffff80000000000000000000,b6768473ce9843ea66a81405dd50b345
00000000000000000000000000000000,ffffffffffffc0000000000000000000,cb2f430383f9084e03a653571e065de6
00000000000000000000000000000000,ffffffffffffe0000000000000000000,ff4e66c07bae3e79fb7d210847a3b0ba
00000000000000000000000000000000,fffffffffffff0000000000000000000,7b90785125505fad59b13c186dd66ce3
00000000000000000000000000000000,fffffffffffff8000000000000000000,8b527a6aebdaec9eaef8eda2cb7783e5
00000000000000000000000000000000,fffffffffffffc000000000000000000,43fdaf53ebbc9880c228617d6a9b548b
00000000000000000000000000000000,fffffffffffffe000000000000000000,53786104b9744b98f052c46f1c850d0b
00000000000000000000000000000000,ffffffffffffff000000000000000000,b5ab3013dd1e61df06cbaf34ca2aee78
00000000000000000000000000000000,ffffffffffffff800000000000000000,7470469be9723030fdcc73a8cd4fbb10
